symbol,price,timestamp
ETHBTC,0.01870000,2025-05-07 18:05:18.743314+00:00
LTCBTC,0.00091700,2025-05-07 18:05:18.743314+00:00
BNBBTC,0.00621200,2025-05-07 18:05:18.743314+00:00
NEOBTC,0.00005740,2025-05-07 18:05:18.743314+00:00
QTUMETH,0.00114200,2025-05-07 18:05:18.743314+00:00
EOSETH,0.00044200,2025-05-07 18:05:18.743314+00:00
SNTETH,0.00001700,2025-05-07 18:05:18.743314+00:00
BNTETH,0.00020260,2025-05-07 18:05:18.743314+00:00
BCCBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
GASBTC,0.00003150,2025-05-07 18:05:18.743314+00:00
BNBETH,0.33220000,2025-05-07 18:05:18.743314+00:00
BTCUSDT,96527.13000000,2025-05-07 18:05:18.743314+00:00
ETHUSDT,1804.51000000,2025-05-07 18:05:18.743314+00:00
HSRBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
OAXETH,0.00000000,2025-05-07 18:05:18.743314+00:00
DNTETH,0.00000000,2025-05-07 18:05:18.743314+00:00
MCOETH,0.00000000,2025-05-07 18:05:18.743314+00:00
ICNETH,0.00000000,2025-05-07 18:05:18.743314+00:00
MCOBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
WTCBTC,0.00000024,2025-05-07 18:05:18.743314+00:00
WTCETH,0.00000000,2025-05-07 18:05:18.743314+00:00
LRCBTC,0.00000104,2025-05-07 18:05:18.743314+00:00
LRCETH,0.00005579,2025-05-07 18:05:18.743314+00:00
QTUMBTC,0.00002140,2025-05-07 18:05:18.743314+00:00
YOYOBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
OMGBTC,0.00003080,2025-05-07 18:05:18.743314+00:00
OMGETH,0.00079100,2025-05-07 18:05:18.743314+00:00
ZRXBTC,0.00000257,2025-05-07 18:05:18.743314+00:00
ZRXETH,0.00009940,2025-05-07 18:05:18.743314+00:00
STRATBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
STRATETH,0.00000000,2025-05-07 18:05:18.743314+00:00
SNGLSBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
SNGLSETH,0.00000000,2025-05-07 18:05:18.743314+00:00
BQXBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
BQXETH,0.00000000,2025-05-07 18:05:18.743314+00:00
KNCBTC,0.00000349,2025-05-07 18:05:18.743314+00:00
KNCETH,0.00039410,2025-05-07 18:05:18.743314+00:00
FUNBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
FUNETH,0.00000146,2025-05-07 18:05:18.743314+00:00
SNMBTC,0.00000057,2025-05-07 18:05:18.743314+00:00
SNMETH,0.00000000,2025-05-07 18:05:18.743314+00:00
NEOETH,0.00477500,2025-05-07 18:05:18.743314+00:00
IOTABTC,0.00000213,2025-05-07 18:05:18.743314+00:00
IOTAETH,0.00011372,2025-05-07 18:05:18.743314+00:00
LINKBTC,0.00014110,2025-05-07 18:05:18.743314+00:00
LINKETH,0.00755200,2025-05-07 18:05:18.743314+00:00
XVGBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
XVGETH,0.00000256,2025-05-07 18:05:18.743314+00:00
SALTBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
SALTETH,0.00000000,2025-05-07 18:05:18.743314+00:00
MDABTC,0.00000000,2025-05-07 18:05:18.743314+00:00
MDAETH,0.00000000,2025-05-07 18:05:18.743314+00:00
MTLBTC,0.00000809,2025-05-07 18:05:18.743314+00:00
MTLETH,0.00068340,2025-05-07 18:05:18.743314+00:00
SUBBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
SUBETH,0.00000000,2025-05-07 18:05:18.743314+00:00
EOSBTC,0.00000820,2025-05-07 18:05:18.743314+00:00
SNTBTC,0.00000032,2025-05-07 18:05:18.743314+00:00
ETCETH,0.00884000,2025-05-07 18:05:18.743314+00:00
ETCBTC,0.00016530,2025-05-07 18:05:18.743314+00:00
MTHBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
MTHETH,0.00000000,2025-05-07 18:05:18.743314+00:00
ENGBTC,0.00000000,2025-05-07 18:05:18.743314+00:00
ENGETH,0.00000000,2025-05-07 18:05:18.743314+00:00
DNTBTC,0.00000186,2025-05-07 18:05:18.743314+00:00
ZECBTC,0.00040720,2025-05-07 18:05:18.743314+00:00
ZECETH,0.02190000,2025-05-07 18:05:18.743314+00:00
BNTBTC,0.00000794,2025-05-07 18:05:18.743314+00:00
ASTBTC,0.00000124,2025-05-07 18:05:18.743314+00:00
ASTETH,0.00000000,2025-05-07 18:05:18.743314+00:00
DASHBTC,0.00021890,2025-05-07 18:05:18.743314+00:00
DASHETH,0.01174000,2025-05-07 18:05:18.743314+00:00
OAXBTC,0.00000038,2025-05-07 18:05:18.743314+00:00
