symbol,price,timestamp
POWRBTC,0.00000172,2025-05-07 01:49:32.861318+00:00
POWRETH,0.00009120,2025-05-07 01:49:32.861318+00:00
ARKBTC,0.00001679,2025-05-07 01:49:32.861318+00:00
ARKETH,0.00000000,2025-05-07 01:49:32.861318+00:00
YOYOETH,0.00000000,2025-05-07 01:49:32.861318+00:00
XRPBTC,0.00002220,2025-05-07 01:49:32.861318+00:00
XRPETH,0.00117450,2025-05-07 01:49:32.861318+00:00
MODBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
MODETH,0.00000000,2025-05-07 01:49:32.861318+00:00
ENJBTC,0.00000077,2025-05-07 01:49:32.861318+00:00
ENJETH,0.00006172,2025-05-07 01:49:32.861318+00:00
STORJBTC,0.00000284,2025-05-07 01:49:32.861318+00:00
STORJETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BNBUSDT,603.95000000,2025-05-07 01:49:32.861318+00:00
VENBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
YOYOBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
POWRBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
VENBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
VENETH,0.00000000,2025-05-07 01:49:32.861318+00:00
KMDBTC,0.00000140,2025-05-07 01:49:32.861318+00:00
KMDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NULSBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
RCNBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
RCNETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RCNBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NULSBTC,0.00000030,2025-05-07 01:49:32.861318+00:00
NULSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RDNBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
RDNETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RDNBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
XMRBTC,0.00228700,2025-05-07 01:49:32.861318+00:00
XMRETH,0.04032000,2025-05-07 01:49:32.861318+00:00
DLTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
WTCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
DLTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
DLTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
AMBBTC,0.00000010,2025-05-07 01:49:32.861318+00:00
AMBETH,0.00000000,2025-05-07 01:49:32.861318+00:00
AMBBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BCCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BCCUSDT,0.00000000,2025-05-07 01:49:32.861318+00:00
BCCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BATBTC,0.00000143,2025-05-07 01:49:32.861318+00:00
BATETH,0.00010630,2025-05-07 01:49:32.861318+00:00
BATBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BCPTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BCPTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BCPTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ARNBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
ARNETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GVTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
GVTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
CDTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
CDTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GXSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
GXSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NEOUSDT,5.48000000,2025-05-07 01:49:32.861318+00:00
NEOBNB,0.03836000,2025-05-07 01:49:32.861318+00:00
POEBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
POEETH,0.00000000,2025-05-07 01:49:32.861318+00:00
QSPBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
QSPETH,0.00000000,2025-05-07 01:49:32.861318+00:00
QSPBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BTSBTC,0.00000043,2025-05-07 01:49:32.861318+00:00
BTSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BTSBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
XZCBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
XZCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
XZCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
LSKBTC,0.00000487,2025-05-07 01:49:32.861318+00:00
LSKETH,0.00033730,2025-05-07 01:49:32.861318+00:00
LSKBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
TNTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
TNTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
FUELBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
FUELETH,0.00000000,2025-05-07 01:49:32.861318+00:00
MANABTC,0.00000303,2025-05-07 01:49:32.861318+00:00
