symbol,price,timestamp
XLMUSDT,0.28340000,2025-04-29 02:02:03.225999
IOTXBTC,0.00000020,2025-04-29 02:02:03.225999
IOTXETH,0.00001074,2025-04-29 02:02:03.225999
QKCBTC,0.00000010,2025-04-29 02:02:03.225999
QKCETH,0.00000430,2025-04-29 02:02:03.225999
AGIBTC,0.00000000,2025-04-29 02:02:03.225999
AGIETH,0.00000000,2025-04-29 02:02:03.225999
AGIBNB,0.00000000,2025-04-29 02:02:03.225999
NXSBTC,0.00000000,2025-04-29 02:02:03.225999
NXSETH,0.00000000,2025-04-29 02:02:03.225999
NXSBNB,0.00000000,2025-04-29 02:02:03.225999
ENJBNB,0.00136800,2025-04-29 02:02:03.225999
DATABTC,0.00000018,2025-04-29 02:02:03.225999
DATAETH,0.00002034,2025-04-29 02:02:03.225999
ONTUSDT,0.15860000,2025-04-29 02:02:03.225999
TRXBNB,0.00040920,2025-04-29 02:02:03.225999
TRXUSDT,0.24820000,2025-04-29 02:02:03.225999
ETCUSDT,16.99000000,2025-04-29 02:02:03.225999
ETCBNB,0.02800000,2025-04-29 02:02:03.225999
ICXUSDT,0.10610000,2025-04-29 02:02:03.225999
SCBTC,0.00000000,2025-04-29 02:02:03.225999
SCETH,0.00000199,2025-04-29 02:02:03.225999
NPXSBTC,0.00000000,2025-04-29 02:02:03.225999
NPXSETH,0.00000000,2025-04-29 02:02:03.225999
VENUSDT,0.00000000,2025-04-29 02:02:03.225999
KEYBTC,0.00000000,2025-04-29 02:02:03.225999
KEYETH,0.00000227,2025-04-29 02:02:03.225999
NASBTC,0.00000000,2025-04-29 02:02:03.225999
NASETH,0.00000000,2025-04-29 02:02:03.225999
NASBNB,0.00000000,2025-04-29 02:02:03.225999
MFTBTC,0.00000000,2025-04-29 02:02:03.225999
MFTETH,0.00000433,2025-04-29 02:02:03.225999
MFTBNB,0.00000000,2025-04-29 02:02:03.225999
DENTBTC,0.00000000,2025-04-29 02:02:03.225999
DENTETH,0.00000047,2025-04-29 02:02:03.225999
ARDRBTC,0.00000128,2025-04-29 02:02:03.225999
ARDRETH,0.00000000,2025-04-29 02:02:03.225999
ARDRBNB,0.00000000,2025-04-29 02:02:03.225999
NULSUSDT,0.02580000,2025-04-29 02:02:03.225999
HOTBTC,0.00000000,2025-04-29 02:02:03.225999
HOTETH,0.00000061,2025-04-29 02:02:03.225999
VETBTC,0.00000029,2025-04-29 02:02:03.225999
VETETH,0.00001526,2025-04-29 02:02:03.225999
VETUSDT,0.02741000,2025-04-29 02:02:03.225999
VETBNB,0.00004541,2025-04-29 02:02:03.225999
DOCKBTC,0.00000005,2025-04-29 02:02:03.225999
DOCKETH,0.00000000,2025-04-29 02:02:03.225999
POLYBTC,0.00001384,2025-04-29 02:02:03.225999
POLYBNB,0.00000000,2025-04-29 02:02:03.225999
PHXBTC,0.00000000,2025-04-29 02:02:03.225999
PHXETH,0.00000000,2025-04-29 02:02:03.225999
PHXBNB,0.00000000,2025-04-29 02:02:03.225999
HCBTC,0.00000000,2025-04-29 02:02:03.225999
HCETH,0.00000000,2025-04-29 02:02:03.225999
GOBTC,0.00000000,2025-04-29 02:02:03.225999
GOBNB,0.00000000,2025-04-29 02:02:03.225999
PAXBTC,0.00000000,2025-04-29 02:02:03.225999
PAXBNB,0.00000000,2025-04-29 02:02:03.225999
PAXUSDT,0.00000000,2025-04-29 02:02:03.225999
PAXETH,0.00000000,2025-04-29 02:02:03.225999
RVNBTC,0.00000013,2025-04-29 02:02:03.225999
DCRBTC,0.00021850,2025-04-29 02:02:03.225999
DCRBNB,0.00000000,2025-04-29 02:02:03.225999
USDCBNB,0.00000000,2025-04-29 02:02:03.225999
